frame,timestamp_iso,time_hms,raw_ax_g,raw_ay_g,raw_az_g,raw_gx_dps,raw_gy_dps,raw_gz_dps,raw_roll_deg,raw_pitch_deg,raw_yaw_deg,accel_lat_g,accel_lon_g,accel_vert_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pitch_deg,roll_deg,yaw_deg,mag_x,mag_y,mag_z,temp_c
4435,2026-03-06T18:53:32.427000,18:53:32.427,0.45459,2.31602,-9.9292,3.6621,-2.1362,1.3428,164.0,-3.6,65.1,0.45459,-2.31602,9.9292,3.6621,2.1362,1.3428,-344.0,-3.6,65.1,1876,1479,19201,36.48
4436,2026-03-06T18:53:32.527000,18:53:32.527,0.41152,2.33994,-9.25449,2.0142,1.5869,2.5635,164.2,-3.9,65.0,0.41152,-2.33994,9.25449,2.0142,-1.5869,2.5635,-344.2,-3.9,65.0,1825,1291,19211,36.54
4437,2026-03-06T18:53:32.627000,18:53:32.627,0.89961,2.45,-9.53203,6.2256,-2.8687,1.2207,164.3,-3.9,64.8,0.89961,-2.45,9.53203,6.2256,2.8687,1.2207,-344.3,-3.9,64.8,1816,1222,19285,36.6
4438,2026-03-06T18:53:32.727000,18:53:32.727,1.03359,2.17246,-8.8334,-7.3853,4.2114,1.8311,164.5,-4.0,64.7,1.03359,-2.17246,8.8334,-7.3853,-4.2114,1.8311,-344.5,-4.0,64.7,1709,1424,19608,36.54
4439,2026-03-06T18:53:32.826000,18:53:32.826,0.46895,2.04326,-9.0583,0.8545,1.5869,-0.6104,164.9,-3.5,64.5,0.46895,-2.04326,9.0583,0.8545,-1.5869,-0.6104,-344.9,-3.5,64.5,2075,1317,19064,36.67
4440,2026-03-06T18:53:32.926000,18:53:32.926,0.51201,1.9667,-9.0248,-2.8076,-3.3569,1.2207,165.3,-3.5,64.3,0.51201,-1.9667,9.0248,-2.8076,3.3569,1.2207,-345.3,-3.5,64.3,1780,1632,19460,36.41
4441,2026-03-06T18:53:33.026000,18:53:33.026,0.23447,1.79922,-9.66123,2.1362,-0.6714,2.1973,165.7,-3.3,64.1,0.23447,-1.79922,9.66123,2.1362,0.6714,2.1973,-345.7,-3.3,64.1,2157,1526,19074,36.41
4442,2026-03-06T18:53:33.126000,18:53:33.126,0.4498,2.10068,-9.93398,-2.6245,-4.2725,0.6714,165.8,-3.4,64.0,0.4498,-2.10068,9.93398,-2.6245,4.2725,0.6714,-345.8,-3.4,64.0,2032,1539,19741,36.54
4443,2026-03-06T18:53:33.226000,18:53:33.226,0.59814,1.85664,-9.08223,-4.5776,-1.8311,1.2817,165.4,-3.6,63.9,0.59814,-1.85664,9.08223,-4.5776,1.8311,1.2817,-345.4,-3.6,63.9,2036,1655,19467,36.67
4444,2026-03-06T18:53:33.326000,18:53:33.326,0.50723,2.11982,-9.65645,0.9766,1.4648,0.7935,165.6,-3.3,63.8,0.50723,-2.11982,9.65645,0.9766,-1.4648,0.7935,-345.6,-3.3,63.8,2132,1408,19239,36.54
4445,2026-03-06T18:53:33.426000,18:53:33.426,0.43545,2.31123,-9.53682,1.709,-5.7983,1.5259,165.4,-3.2,63.6,0.43545,-2.31123,9.53682,1.709,5.7983,1.5259,-345.4,-3.2,63.6,2109,1220,19490,36.67
4446,2026-03-06T18:53:33.526000,18:53:33.526,0.88525,2.22031,-9.46982,-3.6621,3.9673,0.9155,165.5,-3.5,63.6,0.88525,-2.22031,9.46982,-3.6621,-3.9673,0.9155,-345.5,-3.5,63.6,2294,1561,19103,36.48
4447,2026-03-06T18:53:33.625000,18:53:33.625,0.69385,2.60791,-10.11104,0.9155,2.8076,1.709,165.4,-3.2,63.4,0.69385,-2.60791,10.11104,0.9155,-2.8076,1.709,-345.4,-3.2,63.4,2135,1212,19481,36.54
4448,2026-03-06T18:53:33.725000,18:53:33.725,0.45938,2.30645,-9.51289,-1.1597,-0.8545,-0.4272,165.5,-3.2,63.3,0.45938,-2.30645,9.51289,-1.1597,0.8545,-0.4272,-345.5,-3.2,63.3,2277,1551,19136,36.54
4449,2026-03-06T18:53:33.825000,18:53:33.825,0.56943,2.40215,-9.74258,-1.2817,1.4648,2.9297,165.6,-3.2,63.2,0.56943,-2.40215,9.74258,-1.2817,-1.4648,2.9297,-345.6,-3.2,63.2,2163,1290,19410,36.54
4450,2026-03-06T18:53:33.925000,18:53:33.925,0.44502,2.18682,-8.79033,-0.2441,-2.6245,0.6714,165.5,-2.9,63.0,0.44502,-2.18682,8.79033,-0.2441,2.6245,0.6714,-345.5,-2.9,63.0,2097,1276,19656,36.6
4451,2026-03-06T18:53:34.025000,18:53:34.025,0.26797,2.03369,-9.17314,-3.1738,3.9062,1.8921,165.8,-2.8,62.8,0.26797,-2.03369,9.17314,-3.1738,-3.9062,1.8921,-345.8,-2.8,62.8,2297,1636,19459,36.48
4452,2026-03-06T18:53:34.125000,18:53:34.125,0.06221,1.96191,-9.5416,0.1831,0.7324,0.7324,165.9,-2.6,62.6,0.06221,-1.96191,9.5416,0.1831,-0.7324,0.7324,-345.9,-2.6,62.6,2387,1317,19251,36.54
4453,2026-03-06T18:53:34.225000,18:53:34.225,0.30146,2.29688,-10.19717,0.1831,-2.7466,0.6104,166.0,-2.6,62.5,0.30146,-2.29688,10.19717,0.1831,2.7466,0.6104,-346.0,-2.6,62.5,2412,1727,19280,36.67
4454,2026-03-06T18:53:34.324000,18:53:34.324,0.28711,2.15811,-9.58467,4.0894,-8.9111,0.9766,165.9,-2.6,62.4,0.28711,-2.15811,9.58467,4.0894,8.9111,0.9766,-345.9,-2.6,62.4,2346,1264,19305,36.6
4455,2026-03-06T18:53:34.424000,18:53:34.424,0.4833,2.34473,-9.52246,2.2583,-7.5684,2.3804,165.9,-2.5,62.2,0.4833,-2.34473,9.52246,2.2583,7.5684,2.3804,-345.9,-2.5,62.2,2334,1696,19418,36.48
4456,2026-03-06T18:53:34.524000,18:53:34.524,0.27754,2.14854,-9.32148,-1.2817,3.3569,0.7324,166.0,-2.5,62.1,0.27754,-2.14854,9.32148,-1.2817,-3.3569,0.7324,-346.0,-2.5,62.1,2365,1333,19339,36.48
4457,2026-03-06T18:53:34.623000,18:53:34.623,0.54072,2.60313,-10.42686,7.5684,-7.7515,2.4414,165.9,-2.6,62.0,0.54072,-2.60313,10.42686,7.5684,7.7515,2.4414,-345.9,-2.6,62.0,2267,1235,19429,36.54
4458,2026-03-06T18:53:34.723000,18:53:34.723,0.63164,2.1916,-8.74248,-5.188,-5.249,0.0,165.6,-2.5,61.9,0.63164,-2.1916,8.74248,-5.188,5.249,0.0,-345.6,-2.5,61.9,2272,1447,19700,36.54
4459,2026-03-06T18:53:34.823000,18:53:34.823,0.36846,2.47393,-9.84785,1.5869,4.0894,0.061,166.0,-2.3,61.8,0.36846,-2.47393,9.84785,1.5869,-4.0894,0.061,-346.0,-2.3,61.8,2486,1313,19061,36.6
4460,2026-03-06T18:53:34.923000,18:53:34.923,0.45459,2.40693,-9.3167,0.8545,-10.6201,0.1221,165.7,-2.3,61.7,0.45459,-2.40693,9.3167,0.8545,10.6201,0.1221,-345.7,-2.3,61.7,2357,1514,19678,36.54
4461,2026-03-06T18:53:35.023000,18:53:35.023,0.7082,2.25859,-9.40762,-6.2866,5.9814,2.6855,165.6,-2.6,61.6,0.7082,-2.25859,9.40762,-6.2866,-5.9814,2.6855,-345.6,-2.6,61.6,2445,1263,19120,36.54
4462,2026-03-06T18:53:35.123000,18:53:35.123,0.36846,2.28252,-8.84297,0.8545,-0.6714,-0.3662,165.6,-2.5,61.5,0.36846,-2.28252,8.84297,0.8545,0.6714,-0.3662,-345.6,-2.5,61.5,2309,1381,19603,36.54
4463,2026-03-06T18:53:35.222000,18:53:35.222,0.79434,2.1916,-9.47461,-2.4414,-1.1597,1.0986,165.5,-3.1,61.5,0.79434,-2.1916,9.47461,-2.4414,1.1597,1.0986,-345.5,-3.1,61.5,2265,1450,19399,36.6
4464,2026-03-06T18:53:35.322000,18:53:35.322,0.91396,2.68447,-10.12061,4.6997,-3.9062,1.0376,165.3,-3.0,61.5,0.91396,-2.68447,10.12061,4.6997,3.9062,1.0376,-345.3,-3.0,61.5,2206,1066,19398,36.48
4465,2026-03-06T18:53:35.422000,18:53:35.422,1.07188,2.74189,-9.05352,-4.5776,-2.7466,1.0986,164.8,-3.5,61.5,1.07188,-2.74189,9.05352,-4.5776,2.7466,1.0986,-344.8,-3.5,61.5,2084,922,19785,36.6
4466,2026-03-06T18:53:35.522000,18:53:35.522,0.7752,2.6749,-8.74727,-3.479,7.8735,1.9531,165.0,-3.1,61.3,0.7752,-2.6749,8.74727,-3.479,-7.8735,1.9531,-345.0,-3.1,61.3,2303,1152,19090,36.54
4467,2026-03-06T18:53:35.622000,18:53:35.622,0.58857,2.69883,-9.34541,-5.4321,4.8828,0.7324,165.0,-3.1,61.2,0.58857,-2.69883,9.34541,-5.4321,-4.8828,0.7324,-345.0,-3.1,61.2,2203,1014,19758,36.67
4468,2026-03-06T18:53:35.722000,18:53:35.722,0.59814,2.62705,-9.30713,-2.7466,4.7607,0.7324,164.9,-3.1,61.1,0.59814,-2.62705,9.30713,-2.7466,-4.7607,0.7324,-344.9,-3.1,61.1,2364,1193,19084,36.67
4469,2026-03-06T18:53:35.822000,18:53:35.822,0.71777,2.91416,-9.98184,-0.1221,2.5024,0.0,165.0,-3.0,60.9,0.71777,-2.91416,9.98184,-0.1221,-2.5024,0.0,-345.0,-3.0,60.9,2298,1103,19644,36.67
4470,2026-03-06T18:53:35.921000,18:53:35.921,0.46416,2.46914,-8.93867,-5.0659,-3.2349,1.77,164.7,-2.9,60.7,0.46416,-2.46914,8.93867,-5.0659,3.2349,1.77,-344.7,-2.9,60.7,2332,1371,19748,36.48
4471,2026-03-06T18:53:36.021000,18:53:36.021,0.28711,2.78018,-9.53203,0.1221,3.2349,0.3662,164.9,-2.6,60.6,0.28711,-2.78018,9.53203,0.1221,-3.2349,0.3662,-344.9,-2.6,60.6,2435,1293,19257,36.54
4472,2026-03-06T18:53:36.121000,18:53:36.121,0.42588,2.86631,-9.3502,7.2021,-13.4277,1.1597,164.4,-2.6,60.4,0.42588,-2.86631,9.3502,7.2021,13.4277,1.1597,-344.4,-2.6,60.4,2409,975,19383,36.6
4473,2026-03-06T18:53:36.221000,18:53:36.221,0.59814,2.83281,-9.06309,-1.2207,8.728,3.7842,164.5,-2.8,60.2,0.59814,-2.83281,9.06309,-1.2207,-8.728,3.7842,-344.5,-2.8,60.2,2546,1403,19048,36.67
4474,2026-03-06T18:53:36.321000,18:53:36.321,0.41631,2.85195,-9.49854,2.4414,0.9766,2.4414,164.6,-2.5,60.0,0.41631,-2.85195,9.49854,2.4414,-0.9766,2.4414,-344.6,-2.5,60.0,2471,1052,19392,36.6
4475,2026-03-06T18:53:36.421000,18:53:36.421,0.50244,2.48828,-9.38369,3.1128,-2.1362,1.6479,164.6,-2.6,59.7,0.50244,-2.48828,9.38369,3.1128,2.1362,1.6479,-344.6,-2.6,59.7,2520,1470,19121,36.54
4476,2026-03-06T18:53:36.521000,18:53:36.521,0.42109,2.8998,-9.6708,1.2207,2.0142,1.0376,164.9,-2.7,59.6,0.42109,-2.8998,9.6708,1.2207,-2.0142,1.0376,-344.9,-2.7,59.6,2491,1225,19441,36.54
4477,2026-03-06T18:53:36.621000,18:53:36.621,0.46416,2.41172,-8.58936,-1.2817,-4.6387,1.5869,164.5,-2.6,59.5,0.46416,-2.41172,8.58936,-1.2817,4.6387,1.5869,-344.5,-2.6,59.5,2428,1124,19731,36.6
4478,2026-03-06T18:53:36.720000,18:53:36.720,0.66992,2.59355,-9.39326,-4.3335,9.6436,3.0518,164.7,-3.2,59.5,0.66992,-2.59355,9.39326,-4.3335,-9.6436,3.0518,-344.7,-3.2,59.5,2431,1547,19637,36.54
4479,2026-03-06T18:53:36.820000,18:53:36.820,0.23926,2.5792,-9.32148,-1.5259,-8.8501,-0.5493,164.4,-2.6,59.2,0.23926,-2.5792,9.32148,-1.5259,8.8501,-0.5493,-344.4,-2.6,59.2,2409,1122,19259,36.6
4480,2026-03-06T18:53:36.920000,18:53:36.920,0.52637,2.83281,-10.49385,2.1973,-6.0425,1.8311,164.1,-2.6,59.0,0.52637,-2.83281,10.49385,2.1973,6.0425,1.8311,-344.1,-2.6,59.0,2547,1498,19392,36.54
4481,2026-03-06T18:53:37.020000,18:53:37.020,0.49766,3.23955,-9.82871,-2.3193,-1.1597,1.0986,163.9,-2.6,58.8,0.49766,-3.23955,9.82871,-2.3193,1.1597,1.0986,-343.9,-2.6,58.8,2600,1062,19181,36.54
4482,2026-03-06T18:53:37.120000,18:53:37.120,0.5168,2.66533,-9.01523,5.0049,-7.2632,1.8921,163.7,-2.4,58.6,0.5168,-2.66533,9.01523,5.0049,7.2632,1.8921,-343.7,-2.4,58.6,2586,1357,19463,36.6
4483,2026-03-06T18:53:37.220000,18:53:37.220,0.10527,2.54092,-8.14912,-8.4229,7.6294,1.0986,164.0,-2.4,58.5,0.10527,-2.54092,8.14912,-8.4229,-7.6294,1.0986,-344.0,-2.4,58.5,2682,1068,19097,36.54
4484,2026-03-06T18:53:37.320000,18:53:37.320,0.13398,2.21553,-8.6707,-3.0518,2.9297,0.1831,164.0,-2.3,58.4,0.13398,-2.21553,8.6707,-3.0518,-2.9297,0.1831,-344.0,-2.3,58.4,2656,1299,18978,36.54
4485,2026-03-06T18:53:37.420000,18:53:37.420,0.93311,2.53613,-9.69951,-8.3618,-0.6714,0.9155,163.7,-2.6,58.3,0.93311,-2.53613,9.69951,-8.3618,0.6714,0.9155,-343.7,-2.6,58.3,2584,1041,19687,36.6
4486,2026-03-06T18:53:37.520000,18:53:37.520,0.4498,2.45957,-9.36455,-0.7935,-0.3052,-0.4272,163.5,-2.6,58.2,0.4498,-2.45957,9.36455,-0.7935,0.3052,-0.4272,-343.5,-2.6,58.2,2584,1057,19041,36.54
4487,2026-03-06T18:53:37.619000,18:53:37.619,0.29668,2.80889,-9.57031,-5.249,-0.9155,-0.6714,163.7,-2.7,58.1,0.29668,-2.80889,9.57031,-5.249,0.9155,-0.6714,-343.7,-2.7,58.1,2534,1087,19592,36.54
4488,2026-03-06T18:53:37.719000,18:53:37.719,0.77998,2.49307,-8.83818,-2.3804,-0.6714,2.3804,163.3,-2.9,58.0,0.77998,-2.49307,8.83818,-2.3804,0.6714,2.3804,-343.3,-2.9,58.0,2526,1111,19048,36.67
4489,2026-03-06T18:53:37.819000,18:53:37.819,0.60771,2.74668,-9.36455,-3.7842,-1.0986,-0.1221,163.6,-3.1,57.9,0.60771,-2.74668,9.36455,-3.7842,1.0986,-0.1221,-343.6,-3.1,57.9,2480,943,19665,36.6
4490,2026-03-06T18:53:37.919000,18:53:37.919,0.33496,2.5457,-8.77598,-3.2959,-6.5308,0.7935,163.5,-2.6,57.7,0.33496,-2.5457,8.77598,-3.2959,6.5308,0.7935,-343.5,-2.6,57.7,2527,1186,19601,36.6
4491,2026-03-06T18:53:38.019000,18:53:38.019,0.11484,2.64619,-9.62773,5.0049,-4.8828,0.3052,164.0,-1.8,57.3,0.11484,-2.64619,9.62773,5.0049,4.8828,0.3052,-344.0,-1.8,57.3,2708,1175,19199,36.67
4492,2026-03-06T18:53:38.119000,18:53:38.119,0.55029,2.7084,-9.91006,1.709,-2.8076,1.5869,163.8,-1.9,57.3,0.55029,-2.7084,9.91006,1.709,2.8076,1.5869,-343.8,-1.9,57.3,2823,943,19351,36.54
4493,2026-03-06T18:53:38.218000,18:53:38.218,0.05742,2.85195,-8.49365,-4.3945,4.2725,2.0752,163.9,-2.2,57.3,0.05742,-2.85195,8.49365,-4.3945,-4.2725,2.0752,-343.9,-2.2,57.3,2793,1395,19018,36.67
4494,2026-03-06T18:53:38.318000,18:53:38.318,1.04316,2.01455,-8.52715,-8.0566,2.8076,2.4414,163.5,-2.3,57.0,1.04316,-2.01455,8.52715,-8.0566,-2.8076,2.4414,-343.5,-2.3,57.0,2755,1074,19247,36.6
4495,2026-03-06T18:53:38.418000,18:53:38.418,0.89004,2.76582,-9.82393,0.9155,-2.8687,-1.2207,163.8,-2.4,57.0,0.89004,-2.76582,9.82393,0.9155,2.8687,-1.2207,-343.8,-2.4,57.0,2713,1389,19182,36.67
4496,2026-03-06T18:53:38.518000,18:53:38.518,0.08135,2.72275,-9.71865,4.0283,-13.3667,-0.1221,163.6,-2.1,56.9,0.08135,-2.72275,9.71865,4.0283,13.3667,-0.1221,-343.6,-2.1,56.9,2760,957,19417,36.6
4497,2026-03-06T18:53:38.618000,18:53:38.618,0.65557,3.07207,-10.26895,0.3662,7.2021,3.9062,163.7,-2.2,56.9,0.65557,-3.07207,10.26895,0.3662,-7.2021,3.9062,-343.7,-2.2,56.9,2914,916,19606,36.54
4498,2026-03-06T18:53:38.718000,18:53:38.718,0.71777,2.79453,-8.75205,-4.2725,-1.3428,0.9766,163.4,-2.4,56.8,0.71777,-2.79453,8.75205,-4.2725,1.3428,0.9766,-343.4,-2.4,56.8,2842,1221,19700,36.6
4499,2026-03-06T18:53:38.818000,18:53:38.818,0.0,2.49785,-8.72334,-2.4414,7.019,1.5259,163.5,-2.1,56.6,0.0,-2.49785,8.72334,-2.4414,-7.019,1.5259,-343.5,-2.1,56.6,2807,1024,19136,36.67
4500,2026-03-06T18:53:38.917000,18:53:38.917,0.81826,2.42129,-8.59893,-3.9062,0.6714,2.2583,163.2,-2.3,56.5,0.81826,-2.42129,8.59893,-3.9062,-0.6714,2.2583,-343.2,-2.3,56.5,2842,1270,19529,36.67
4501,2026-03-06T18:53:39.017000,18:53:39.017,0.58857,2.63662,-9.16836,1.4038,-4.4556,0.0,163.3,-2.5,56.4,0.58857,-2.63662,9.16836,1.4038,4.4556,0.0,-343.3,-2.5,56.4,2740,940,19088,36.6
4502,2026-03-06T18:53:39.117000,18:53:39.117,0.06699,2.88545,-10.22109,1.0986,-6.2256,0.6714,163.4,-2.2,56.3,0.06699,-2.88545,10.22109,1.0986,6.2256,0.6714,-343.4,-2.2,56.3,2847,1169,19666,36.6
4503,2026-03-06T18:53:39.217000,18:53:39.217,0.29189,3.08643,-10.09668,-2.2583,-0.061,0.6714,163.3,-2.2,56.3,0.29189,-3.08643,10.09668,-2.2583,0.061,0.6714,-343.3,-2.2,56.3,2911,1261,19404,36.54
4504,2026-03-06T18:53:39.317000,18:53:39.317,0.65078,2.99072,-9.06309,-0.9155,-3.1128,0.9155,163.1,-2.2,56.2,0.65078,-2.99072,9.06309,-0.9155,3.1128,0.9155,-343.1,-2.2,56.2,2818,971,19166,36.73
4505,2026-03-06T18:53:39.417000,18:53:39.417,0.73213,3.1917,-9.43633,4.5166,-4.5166,2.1973,162.9,-2.3,56.0,0.73213,-3.1917,9.43633,4.5166,4.5166,2.1973,-342.9,-2.3,56.0,2837,813,19345,36.6
4506,2026-03-06T18:53:39.517000,18:53:39.517,0.10527,3.11514,-9.20186,-6.7749,6.7139,0.4883,163.1,-2.1,55.9,0.10527,-3.11514,9.20186,-6.7749,-6.7139,0.4883,-343.1,-2.1,55.9,2865,1203,18981,36.6
4507,2026-03-06T18:53:39.617000,18:53:39.617,0.39238,3.09121,-9.28799,-1.0986,7.0801,4.0283,162.7,-2.0,55.7,0.39238,-3.09121,9.28799,-1.0986,-7.0801,4.0283,-342.7,-2.0,55.7,2907,863,19350,36.6
4508,2026-03-06T18:53:39.716000,18:53:39.716,0.54072,2.84717,-8.69941,2.1362,1.5869,3.54,163.0,-2.1,55.4,0.54072,-2.84717,8.69941,2.1362,-1.5869,3.54,-343.0,-2.1,55.4,2871,1162,19009,36.67
4509,2026-03-06T18:53:39.816000,18:53:39.816,-0.11963,2.94287,-9.5416,3.479,-0.7935,1.8311,163.5,-1.7,55.1,-0.11963,-2.94287,9.5416,3.479,0.7935,1.8311,-343.5,-1.7,55.1,2950,1063,19282,36.6
4510,2026-03-06T18:53:39.916000,18:53:39.916,0.41152,2.97637,-9.78564,3.0518,-7.019,2.3804,163.2,-1.7,54.8,0.41152,-2.97637,9.78564,3.0518,7.019,2.3804,-343.2,-1.7,54.8,3011,1026,19451,36.54
4511,2026-03-06T18:53:40.016000,18:53:40.016,0.55508,3.07207,-9.61816,-3.7231,7.2021,3.2349,163.3,-2.1,54.6,0.55508,-3.07207,9.61816,-3.7231,-7.2021,3.2349,-343.3,-2.1,54.6,3047,1377,19390,36.67
4512,2026-03-06T18:53:40.116000,18:53:40.116,0.06221,2.64619,-9.27842,1.1597,-3.7842,0.9766,163.3,-1.7,54.4,0.06221,-2.64619,9.27842,1.1597,3.7842,0.9766,-343.3,-1.7,54.4,2950,1117,19004,36.6
4513,2026-03-06T18:53:40.216000,18:53:40.216,0.12441,3.05771,-9.33105,0.1221,-3.2349,-0.9155,163.4,-1.9,54.3,0.12441,-3.05771,9.33105,0.1221,3.2349,-0.9155,-343.4,-1.9,54.3,3001,1441,19435,36.67
4514,2026-03-06T18:53:40.316000,18:53:40.316,0.23447,2.42129,-8.53193,-1.77,-2.6245,1.3428,163.2,-1.9,54.2,0.23447,-2.42129,8.53193,-1.77,2.6245,1.3428,-343.2,-1.9,54.2,2925,1137,19078,36.73
4515,2026-03-06T18:53:40.416000,18:53:40.416,0.17705,2.97637,-9.5751,3.0518,-3.7231,0.8545,163.3,-1.9,54.1,0.17705,-2.97637,9.5751,3.0518,3.7231,0.8545,-343.3,-1.9,54.1,2934,1304,19483,36.79
4516,2026-03-06T18:53:40.516000,18:53:40.516,0.07656,2.42607,-8.34531,-8.3008,-3.418,1.6479,163.1,-1.9,54.0,0.07656,-2.42607,8.34531,-8.3008,3.418,1.6479,-343.1,-1.9,54.0,2953,1477,19418,36.67
4517,2026-03-06T18:53:40.615000,18:53:40.615,0.01914,2.84717,-9.9627,5.4932,-1.6479,0.061,163.3,-1.6,53.8,0.01914,-2.84717,9.9627,5.4932,1.6479,0.061,-343.3,-1.6,53.8,2960,1194,19183,36.67
4518,2026-03-06T18:53:40.715000,18:53:40.715,0.53594,3.22998,-9.66123,4.8828,-13.4888,-1.3428,162.8,-2.0,53.8,0.53594,-3.22998,9.66123,4.8828,13.4888,-1.3428,-342.8,-2.0,53.8,2903,965,19380,36.6
4519,2026-03-06T18:53:40.815000,18:53:40.815,0.64121,2.78018,-9.01045,-1.9531,7.9956,2.5024,162.8,-2.1,53.8,0.64121,-2.78018,9.01045,-1.9531,-7.9956,2.5024,-342.8,-2.1,53.8,2965,1336,19013,36.6
4520,2026-03-06T18:53:40.915000,18:53:40.915,0.29189,3.40703,-10.3168,3.6011,4.4556,0.4272,163.0,-1.9,53.7,0.29189,-3.40703,10.3168,3.6011,-4.4556,0.4272,-343.0,-1.9,53.7,2966,1021,19255,36.67
4521,2026-03-06T18:53:41.015000,18:53:41.015,0.55029,2.82803,-9.28799,1.709,1.1597,1.1597,162.9,-2.2,53.6,0.55029,-2.82803,9.28799,1.709,-1.1597,1.1597,-342.9,-2.2,53.6,2864,1445,19097,36.73
4522,2026-03-06T18:53:41.115000,18:53:41.115,0.44023,3.12471,-10.01055,2.0142,8.0566,2.4414,163.1,-2.1,53.5,0.44023,-3.12471,10.01055,2.0142,-8.0566,2.4414,-343.1,-2.1,53.5,2857,1202,19264,36.67
4523,2026-03-06T18:53:41.215000,18:53:41.215,0.48809,3.04336,-9.55596,3.3569,-6.2256,0.6714,162.8,-2.0,53.3,0.48809,-3.04336,9.55596,3.3569,6.2256,0.6714,-342.8,-2.0,53.3,2801,1050,19344,36.73
4524,2026-03-06T18:53:41.314000,18:53:41.314,0.45938,2.69883,-9.03916,-5.0659,6.5918,2.6855,162.7,-2.2,53.3,0.45938,-2.69883,9.03916,-5.0659,-6.5918,2.6855,-342.7,-2.2,53.3,2902,1150,19642,36.73
4525,2026-03-06T18:53:41.414000,18:53:41.414,0.06699,3.01943,-9.47939,0.1831,7.7515,0.9155,162.8,-2.0,53.1,0.06699,-3.01943,9.47939,0.1831,-7.7515,0.9155,-342.8,-2.0,53.1,2850,1131,18986,36.6
4526,2026-03-06T18:53:41.514000,18:53:41.514,0.68428,2.61748,-9.04873,-2.7466,-2.0752,0.6104,162.7,-2.4,53.2,0.68428,-2.61748,9.04873,-2.7466,2.0752,0.6104,-342.7,-2.4,53.2,2799,1115,19551,36.79
4527,2026-03-06T18:53:41.614000,18:53:41.614,0.66514,2.71318,-9.45068,-1.6479,6.958,2.8076,162.7,-2.9,53.2,0.66514,-2.71318,9.45068,-1.6479,-6.958,2.8076,-342.7,-2.9,53.2,2640,1206,19043,36.67
4528,2026-03-06T18:53:41.714000,18:53:41.714,0.40195,2.85195,-9.61816,0.5493,-1.1597,0.7324,162.9,-2.9,53.1,0.40195,-2.85195,9.61816,0.5493,1.1597,0.7324,-342.9,-2.9,53.1,2593,1036,19534,36.6
4529,2026-03-06T18:53:41.814000,18:53:41.814,0.53115,2.56484,-8.72813,-0.3662,-4.5776,1.9531,162.8,-3.0,52.9,0.53115,-2.56484,8.72813,-0.3662,4.5776,1.9531,-342.8,-3.0,52.9,2552,1089,19624,36.79
4530,2026-03-06T18:53:41.914000,18:53:41.914,0.26318,2.56006,-9.07266,-0.6104,-5.249,1.9531,163.1,-2.8,52.6,0.26318,-2.56006,9.07266,-0.6104,5.249,1.9531,-343.1,-2.8,52.6,2571,1394,19389,36.67
4531,2026-03-06T18:53:42.013000,18:53:42.013,0.14834,2.86152,-9.37412,2.8076,-9.3994,0.061,163.1,-2.5,52.4,0.14834,-2.86152,9.37412,2.8076,9.3994,0.061,-343.1,-2.5,52.4,2611,1053,19194,36.73
4532,2026-03-06T18:53:42.113000,18:53:42.113,0.32539,2.78975,-9.60859,3.1128,-11.6577,-0.2441,163.1,-2.6,52.3,0.32539,-2.78975,9.60859,3.1128,11.6577,-0.2441,-343.1,-2.6,52.3,2655,1474,19413,36.67
4533,2026-03-06T18:53:42.213000,18:53:42.213,0.34453,2.73232,-9.45068,-2.5024,1.4648,1.8311,163.1,-2.6,52.2,0.34453,-2.73232,9.45068,-2.5024,-1.4648,1.8311,-343.1,-2.6,52.2,2642,1183,19114,36.6
4534,2026-03-06T18:53:42.314000,18:53:42.314,0.28711,2.90459,-9.34541,3.418,-6.1035,-0.3662,163.1,-2.6,52.0,0.28711,-2.90459,9.34541,3.418,6.1035,-0.3662,-343.1,-2.6,52.0,2686,1315,19641,36.73
4535,2026-03-06T18:53:42.414000,18:53:42.414,0.44502,2.52656,-8.93867,-2.9907,-1.4038,2.0142,163.0,-2.8,52.0,0.44502,-2.52656,8.93867,-2.9907,1.4038,2.0142,-343.0,-2.8,52.0,2619,1381,19425,36.54
4536,2026-03-06T18:53:42.514000,18:53:42.514,0.37324,2.97158,-9.88135,4.6997,0.6714,1.0376,163.2,-3.1,51.8,0.37324,-2.97158,9.88135,4.6997,-0.6714,1.0376,-343.2,-3.1,51.8,2522,1220,19224,36.67
4537,2026-03-06T18:53:42.614000,18:53:42.614,0.79912,2.84238,-9.36934,0.8545,-4.6997,1.8311,163.0,-3.4,51.7,0.79912,-2.84238,9.36934,0.8545,4.6997,1.8311,-343.0,-3.4,51.7,2391,1045,19369,36.67
4538,2026-03-06T18:53:42.713000,18:53:42.713,0.71777,2.80889,-9.18271,-5.4321,15.2588,1.8311,162.8,-3.4,51.7,0.71777,-2.80889,9.18271,-5.4321,-15.2588,1.8311,-342.8,-3.4,51.7,2396,1432,19204,36.67
4539,2026-03-06T18:53:42.813000,18:53:42.813,0.33018,2.42607,-9.29756,-3.8452,6.1035,0.2441,162.9,-3.3,51.5,0.33018,-2.42607,9.29756,-3.8452,-6.1035,0.2441,-342.9,-3.3,51.5,2338,997,19322,36.73
